station_id,fwis_code,value
3112,113FWF2E3A,1.7
3112,113FWF2E3A,2
3126,113WABTW02,3
3126,113FWF2D0C,3.1
3126,113FWF2D0C,3.2
3123,113WAFTW12,1.9
3123,113FWF2E1A,2
3123,113FWF2E1D,2.5
3123,113FWF2E1A,2.6
3123,113FWF2E1D,3.4
3125,113WABTW02,2.7
3125,113FWF2D0C,2.8
3113,113WAFTW03,2.5
3113,113FWF2E1C,2.6
3113,113FWF2E1C,3
3113,113FWF2E1B,3.7
3113,113FWF2E1E,3.8
3133,114WAFT1W06A00,0.7
3133,114FWF1F1AA00,0.7
3133,114FWF1F1AA00,0.9
3109,113WAFTW04,0.85
3109,113FWF2E5A,1.8
3109,113FWF2E5A,1.9
3109,113FWF2E5B,2
3109,113FWF2E5B,2.1
3132,114FWF1D1AA00,1.2
3132,114FWF1D1AA00,1.4
3132,114FWF1D1BA00,2.46
3132,114FWF1D1BA00,2.66
3128,113WAFTW04,1.1
3128,113FWF2E2B,1.4
3128,113FWF2E2B,1.6
3128,113FWF2E2A,1.9
3131,114WAFT1W10A00,1.3
3131,114FWF1G0CA00,1.9
3131,114FWF1G0AA00,2.1
3131,114FWF1G0BA00,2.4
3131,114FWF1G0CA00,2.6
3131,114FWF1G0AA00,3.8
3131,114FWF1G0BA00,4.1
3140,114FWF1D0CA00,4.5
3140,114FWF1D0CA00,5.07
3139,114WAFT1W05A00,1.8
3139,114FWF1F0AA00,1.8
3139,114FWF1F0BA00,2.2
3139,114FWF1F0BA00,2.4
3167,114FWF1E0AA00,2.5
3168,114FWF1A1AA00,0.93
3164,114WAFT1W02A00,1.5
3164,114FWF1C2AA00,1.5
3164,114FWF1C2AA00,1.8
3144,114WAFT1W06A00,0.6
3144,114FWF1F2AA00,0.8
3142,114WAFT1W05A00,1.5
3142,114FWF1F0BA00,1.5
3142,114FWF1F0AA00,1.7
3142,114FWF1F0BA00,1.8
3165,114WAFT1W01A00,0.8
3165,114FWF1A0AA00,1
3138,114WAFT1W03A00,1.84
3138,114FWF1D3AA00,2.7
3166,114WAFT1W01A00,0.75
3166,114FWF1A0AA00,1
3159,114WAFT1W04A00,1.4
3159,114FWF1E0AA00,1.8
3159,114FWF1E0BA00,1.8
3152,114WAFT1W05A00,1.5
3152,114FWF1F0AA00,1.6
3152,114FWF1F0BA00,1.7
3152,114FWF1F0AA00,1.85
3152,114FWF1F0BA00,1.85
3171,114WAFT1W02A00,1.1
3171,114FWF1C1AA00,1.5
3171,114FWF1C1AA00,2.41
3151,114WAFT1W10A00,0.6
3151,114FWF1G0AA00,0.7
3151,114FWF1G0BA00,0.7
3151,114FWF1G0CA00,0.7
3151,114FWF1G0CA00,0.9
3151,114FWF1G0AA00,1.2
3151,114FWF1G0BA00,1.3
3145,114WAFT1W03A00,0.8
3145,114FWF1D1AA00,1.3
3145,114FWF1D1BA00,1.3
3145,114FWF1D1AA00,1.4
3160,114WAFT1W01A00,1.1
3160,114FWF1B0CA00,1.2
3160,114FWF1B0AA00,1.28
3160,114FWF1B0BA00,1.28
3160,114FWF1B0AA00,1.44
3160,114FWF1B0BA00,1.6
3181,114WAFT1W08A00,1.8
3173,114WAFT1W01A00,1.09
3173,114FWF1A1DA00,1.16
3173,114FWF1A1DA00,1.46
3163,114WAFT1W02A00,1.3
3163,114FWF1C0AA00,1.48
3163,114FWF1C0BA00,1.48
3163,114FWF1C3AA00,1.48
3163,114FWF1C0AA00,1.86
3163,114FWF1C0BA00,1.86
3163,114FWF1C3AA00,1.86
3187,114WAFT1W10A00,1.4
3187,114FWF1H1AA00,2.1
3184,114WAFT1W07A00,1.5
3184,114FWF1I0AA00,1.91
3184,114FWF1I0AA00,2.3
3185,114WAFT1W11A00,1.9
3185,114FWF1I6AA00,2
3185,114FWF1I6AA00,2.3
3178,114WAFT1W09A00,1.3
3178,114FWF1H2AA00,1.4
3178,114FWF1H2AA00,1.75
3170,114WAFT1W02A00,0.85
3170,114FWF1C4AA00,1.6
3170,114FWF1C4AA00,1.8
3175,114FWF1A1AA00,0.87
3175,114FWF1A1BA00,0.87
3175,114WAFT1W01A00,1.2
3175,114FWF1A1AA00,1.57
3175,114FWF1A1BA00,1.57
3149,114WAFT1W10A00,1
3149,114FWF1G0CA00,1.1
3149,114FWF1G1AA00,1.1
3149,114FWF1G1BA00,1.3
3149,114FWF1G0CA00,1.5
3149,114FWF1G1AA00,1.5
3149,114FWF1G1BA00,1.9
3190,114WAFT1W07A00,1.5
3190,114FWF1I0AA00,1.5
3190,114FWF1I0AA00,2
3188,114WAFT1W13A00,1.5
3188,114FWF1I4BA00,2
3188,114FWF1I4AA00,2.1
3188,114FWF1I4BA00,2.4
3192,114WAFT1W10A00,1.22
3192,114FWF1H3AA00,1.3
3192,114FWF1H3AA00,1.8
3192,114FWF1H3BA00,1.9
3192,114FWF1H3BA00,2.4
3193,114WAFT1W13A00,1.71
3193,114FWF1I4AA00,1.71
3193,114FWF1I4AA00,2.08
3195,114WAFT1W08A00,3.1
3195,114WAFT1W09A00,3.1
3195,114FWF1I1AA00,3.6
3195,114FWF1I1BA00,5.9
3191,114WAFT1W09A00,1.4
3191,114WAFT1W10A00,1.4
3191,114FWF1H0BA00,1.8
3191,114FWF1H0BA00,2.2
3196,114WAFT1W11A00,2.3
3196,114FWF1I6AA00,3.6
3194,114WAFT1W09A00,1.9
3194,114FWF1H2AA00,2
3194,114FWF1H2AA00,2.1
3217,113FWF2C1B,2.25
3217,113FWF2C1B,5
3210,113WABTW15,1
3210,113FWF2C1A,1.1
3210,113FWF2C1A,1.5
3222,113WABTW14,0.95
3222,113FWFASHBURTON1,1.08
3222,113FWFASHBURTON1,1.5
3209,113WAFTW13,1
3209,113FWF2F0A,1.5
3209,113FWF2F0A,1.75
3207,113WAFTW13,1.35
3207,113FWF2F2A,1.45
3207,113FWF2F2A,1.85
3198,114WAFT1W12A00,1.3
3198,114FWF1I3AA00,1.8
3198,114FWF1I3AA00,2.3
3223,113WAFTW13,8
3228,113WABTW09,1.1
3228,113FWF2J1A,1.6
3231,113WABTW09,0.8
3231,113FWF2J3A,1
3212,113WABTW14,2
3212,113FWF2C0A,2.5
3206,113WAFTW13,1.82
3206,113FWF2F1C,2.59
3206,113FWB2F1E,3.46
3206,113FWF2F1BA,3.46
3220,113WABTW15,1.4
3220,113FWF2B0A,1.5
3220,113FWF2B0B,1.7
3227,113WABTW09,2.1
3227,113FWF2J2A,2.5
3225,113WAFTW13,1
3225,113FWF2F2B,1.4
3225,113FWF2F2B,1.9
3202,114WAFT1W09A00,2.3
3202,114FWF1H4AA00,2.5
3202,114FWF1H4AA00,3.3
3215,113WABTW14,1.5
3215,113FWF2C0A,2
3221,113WABTW14,0.83
3221,113FWFASHBURTON1,1.02
3221,113FWFASHBURTON1,1.35
3208,113FWF2A0A,1.7
3208,113WABTW15,1.5
3208,113FWF2A0A,2.3
3203,114WAFT1W09A00,3
3203,114WAFT1W10A00,3
3203,114FWF1H5AA00,3.6
3203,114FWF1H5AA00,4.2
3199,114WAFT1W12A00,1.1
3199,114FWF1I7BA00,1.2
3199,114FWF1I7BA00,1.5
3214,113WAFTW13,1.8
3214,113FWF2F1A,2.5
3214,113FWF2F1C,2.5
3214,113FWF2F1A,2.8
3214,113FWF2F1C,2.8
3214,113FWF2F1D,2.9
3214,113FWF2F1D,3.2
3233,113WABTW08,0.4
3233,113FWF2I1A,0.5
3233,113FWF2I1B,1.1
3233,113FWF2I1A,1.4
3233,113FWF2I1B,2
3197,114WAFT1W12A00,1.3
3197,114FWF1I5AA00,1.3
3197,114WAFT1W12A00,1.6
3197,114FWF1I5BA00,1.67
3197,114FWF1I5AA00,1.95
3197,114FWF1I5BA00,2.55
3201,114WAFT1W08A00,2.65
3201,114FWF1I1AA00,2.75
3201,114FWF1I1AA00,2.95
3201,114FWF1I1BA00,4
3201,114FWF1I1BA00,4.2
3200,114WAFT1W11A00,1.1
3200,114FWF1I2AA00,1.2
3200,114WAFT1W11A00,1.4
3200,114FWF1I2AA00,1.7
3229,113WABTW09,1.6
3229,113FWF2J2C,1.9
3229,113FWF2J2C,2.2
3229,113FWF2J2B,2.7
3229,113FWF2J2B,3
3229,113FWF2J2D,4
3237,113WABTW08,1.4
3237,113FWF2I0D,2.1
3216,113WABTW14,1.8
3216,113FWF2C0C,2
3216,113FWF2C0A,2.2
3216,113FWF2C0C,2.65
3216,113FWF2C0A,3.2
3216,113FWBDAR03,3.65
3216,113FWBDAR03,3.95
3232,113WABTW09,1
3232,113FWF2J0A,1.3
3232,113FWF2J0A,1.5
3232,113FWF2J0B,1.7
3232,113FWF2J0B,2.1
3242,113WAFTW05,1
3242,113FWF2G2A,1.4
3242,113FWF2G2B,1.8
3240,113WABTW08,1
3240,113FWF2I1A,1.1
3240,113FWF2I1B,1.8
3240,113FWF2I1A,2.2
3240,113FWF2I1B,2.9
3247,113FWFEXE10,1.8
3247,113FWFEXE10,1.9
3245,113WAFTW11,2
3245,113FWF2G1A,2.5
3245,113FWF2G1A,2.8
3244,113WAFTW11,2
3244,113FWF2G0A,2.4
3244,113FWF2G0A,2.7
3244,113FWF2G0B,2.8
3244,113FWF2G0B,3.1
3239,113WABTW08,1
3239,113FWF2I0A,1.5
3239,113FWF2I0C,1.5
3239,113FWF2I0D,2
3239,113FWF2I0A,2.6
3239,113FWF2I0C,2.7
3249,113WAFTW07,1.7
3249,113FWF2G7A,2.2
3249,113FWF2G7A,2.5
3251,113FWFEXE12,4.11
3251,113FWFEXE12,4.21
3251,113FWFEXE11,4.44
3251,113FWFEXE11,4.64
3246,113WABTW10,2.5
3246,113FWFEXE07,2.6
3246,113FWFEXE07,2.9
3246,113FWFEXE06,3.1
3246,113FWFEXE08,3.4
3246,113FWFEXE06,3.4
3246,113FWFEXE05,3.5
3246,113FWFEXE09,3.8
3246,113FWFEXE10,3.8
3246,113FWFEXE05,3.8
3250,113WAFTW07,1.7
3250,113FWF2G7A,2.2
3250,113FWF2G7A,2.4
3250,113FWF2G7B,2.5
3250,113FWF2G7C,2.5
3250,113FWF2G7B,2.8
3250,113FWF2G7C,2.8
3269,111WAFPIDD,0.4
3269,111FWFPIDD410,0.6
3276,111WAFPIDD,0.55
3276,111FWFPIDD410,0.7
3270,111WAFPIDD,0.35
3270,111FWFPIDD410,0.5
3257,113WAFTW05,1.5
3257,113FWF2G2A,2
3257,113FWF2G2B,2
3278,111WAFFROU,1
3278,111FWFFROU211,1.15
3278,111FWFFROU210,1.5
3263,111WAFPURB,0.77
3263,111FWFSWAN910,1.3
3275,111FWFFROL320,1.6
3275,111FWFFROL320,1.7
3256,113WAFTW05,1.4
3256,113FWFEXE02,2
3271,111WAFFROU,0.46
3271,111FWFFROU211,0.5
3271,111FWFFROU210,0.5
3271,111FWFFROU210,0.62
3285,111WAFWDRS,1
3285,111FWFBRD160,1.6
3285,111FWFBRD161,2
3285,111FWFBRD160,2
3286,111WAFWDRS,1.54
3286,111FWFCHA110,1.54
3286,111FWFCHA111,2.04
3286,111FWFCHA110,2.54
3286,111FWFCHA111,2.74
3286,111FWFCHA110,3.04
3286,111FWFCHA111,3.24
3272,111WAFFROL,0.5
3272,111FWFFROL320,0.7
3272,111FWFFROL310,0.75
3272,111FWFFROU210,0.8
3272,111FWFFROU216,1
3284,111WAFWDRS,1.26
3284,111FWFASK140,1.42
3284,111FWFMAN100,1.42
3284,111FWFASK141,3.23
3284,111FWFASK142,3.83
3254,113WAFTW05,1.2
3254,113FWFEXE01,1.5
3254,113FWFEXE02,1.6
3254,113FWFEXE01,2.4
3281,111WAFWDRS,0.83
3281,111FWFBRT110,0.89
3281,111FWFBRT110,0.94
3281,111FWFBRT120,1.1
3281,111FWFBRT111,1.1
3281,111FWFBRT111,1.16
3281,111FWFBRT112,1.39
3281,111FWFBRT112,1.67
3259,113WAFTW07,1.6
3259,113FWF2G4C,2.4
3259,113FWF2G4B,2.6
3259,113FWF2G4C,2.7
3259,113FWF2G4B,3.4
3259,113FWFEXE10,4
3259,113FWFEXE10,4.6
3300,111FWFSTOL821,3
3300,111FWFSTOL801,3.72
3258,113WABTW10,2.5
3258,113WAFTW06,2.5
3258,113FWFEXE03,2.8
3258,113FWFEXE04,3
3258,113FWFEXE03,3.4
3258,113FWFEXE06,3.5
3258,113FWFEXE04,3.6
3258,113FWFEXE06,3.7
3258,113FWFEXE05,3.8
3258,113FWFEXE05,4
3291,111WAFWEYR,0.35
3291,111FWFWEY510,0.5
3291,111FWFWEY510,0.4
3290,111WAFWDRS,0.79
3290,111FWFASK140,0.9
3290,111FWFASK141,2.12
3290,111FWFASK140,2.33
3290,111FWFASK142,2.33
3307,111WAFSTOU,2.43
3307,111FWFSTOU621,3.09
3310,111WAFBOU,0.65
3310,111FWFBOU730,1.45
3296,111WAFSTOU,1.4
3296,111FWFSTOU610,2.13
3296,111FWFSTOU611,2.65
3296,111FWFSTOU612,2.85
3296,111FWFSTOU613,3
3298,111WAFCALE,1.3
3298,111FWFCALE001,2
3298,111FWFCALE001,2.94
3298,111FWFCALE001,2.94
3298,111FWFCALE002,3.1
3293,111WAFWDRS,2.3
3293,111FWFBRT140,2.6
3293,111FWFBRT130,2.7
3293,111FWFBRT131,2.94
3293,111FWFBRT120,2.81
3293,111FWFBRT143,3.4
3293,111FWFBRT141,2.94
3293,111FWFBRT144,3.4
3293,111FWFBRT142,2.94
3293,111FWFBRT145,2.94
3313,111WAFAVOL,0.3
3260,113WABTW10,2
3260,113FWFEXE12,2.4
3260,113FWFEXE07,2.4
3260,113FWFEXE08,2.9
3260,113FWFEXE08,3.1
3260,113FWFEXE09,3.3
3260,113FWFEXE10,3.3
3260,113FWFEXE11,3.5
3260,113FWFEXE09,3.6
3260,113FWFEXE10,3.6
3309,111WAFBOU,1.22
3309,111FWFBOU740,1.5
3309,111FWFBOU740,1.69
3309,111FWFAVOM506,1.98
3309,111FWFAVOM506,2.1
3302,111WAFSTOL,1.26
3302,111FWFSTOL800,1.38
3302,111FWFSTOL823,1.38
3302,111FWFSTOL822,1.69
3302,111FWFSTOL812,1.87
3302,111FWFSTOL819,1.8
3302,111FWFSTOL821,1.96
3302,111FWFSTOL816,2.28
3302,111FWFSTOL824,2.28
3302,111FWFSTOL801,2.44
3308,111WAFSTOU,1
3308,111FWFSTOU630,1.6
3308,111FWFSTOU610,1.7
3308,111FWFSTOU611,1.9
3308,111FWFSTOU631,1.9
3308,111FWFSTOU612,1.98
3308,111FWFSTOU613,2
3308,111FWFSTOU613,2.03
3311,111WAFBOU,0.55
3311,111FWFBOU710,0.6
3311,111FWFBOU710,0.72
3311,111FWFBOU700,0.9
3311,111FWFBOU720,0.9
3311,111FWFBOU711,1.38
3311,111FWFBOU711,1.61
3303,111WAFSTOL,1.2
3303,111FWFSTOL800,1.3
3303,111FWFSTOL823,1.3
3303,111WATCHXH,1.45
3303,111FWTCHXH011,1.45
3303,111FWFSTOL819,1.58
3303,111FWFSTOL817,1.61
3303,111FWFSTOL824,1.9
3303,111FWFSTOL821,1.9
3303,111FWFSTOL801,1.92
3303,111FWFSTOL816,2
3303,111FWFSTOL821,2
3306,111WAFSTOM,2.6
3306,111WAFSTOU,2.6
3306,111FWFSTOM710,2.9
3306,111FWFSTOM711,2.9
3306,111FWFSTOM714,3.56
3306,111FWFSTOL816,3.64
3306,111FWFSTOM718,3.75
3306,111FWFSTOM719,3.75
3306,111FWFSTOL817,3.8
3306,111FWFALN111,4
3306,111FWFALN112,4
3305,111WAFSTOL,1.1
3305,111FWFSTOL800,1.45
3305,111FWFSTOM710,1.71
3305,111FWFSTOM718,2.74
3305,111FWFALN112,2.74
3305,111FWFSTOM719,3.25
3305,111FWFSTOM714,3.3
3305,111FWFSTOL801,3.9
3315,111WAFAVOM,1.6
3315,111FWFAVOM510,1.8
3316,111FWGTILL1,96.5
3316,111FAGSPGW,95
3316,111FWGWYLV101,97.5
3333,111WAFPURB,1.05
3333,111FWFSWAN910,1.45
3327,111FWFNAD220,1.01
3327,111WAFWYLE,0.65
3327,111FWFWYL120,1.01
3322,111WAFWYLE,0.5
3322,111FWFWYL110,0.7
3322,111FWFWYL120,0.7
3326,111WAFWYLE,0.55
3326,111FWFWYL120,0.65
3346,113WAFTW04,1.2
3330,111WAFNADD,1.7
3330,111FWFNAD220,2.45
3330,111FWFNAD220,2.45
3324,111WAFAVOU,0.7
3324,111FWFAVOU410,0.8
3323,111WAFAVOU,0.7
3323,111WAFAVOU,0.82
3323,111FWFAVOU410,0.9
3323,111FWFAVOU410,0.8
3349,113WABTW08,0.4
3349,113FWFHONITON01,0.53
3349,113FWFHONITON01,0.85
3338,114WAFT1W01A00,1.4
3338,114FWF1B0AA00,1.6
3338,114FWF1B0BA00,1.8
3338,114FWF1B0AA00,1.95
3345,113WAFTW06,0.7
3345,113WAFTW06,0.9
3345,113FWF2G5A,1.3
3345,113FWF2G5A,1.7
3336,114WAFT1W10A00,2.3
3336,114FWF1H1AA00,2.5
3336,114FWF1H1AA00,2.8
3341,114WAFT1W09A00,1
3341,114WAFT1W10A00,1
3341,114FWF1H0AA00,2.7
3341,114FWF1H0AA00,3
3337,114WAFT1W10A00,0.95
3337,114FWF1H3AA00,1
3337,114FWF1H3BA00,1.3
3337,114FWF1H3AA00,1.6
3337,114FWF1H3BA00,2.1
3340,114WAFT1W11A00,2.5
3340,114FWF1I6AA00,2.6
3340,114FWF1I6AA00,3.1
3334,114WAFT1W10A00,1.8
3334,114FWF1H1AA00,2
3334,114FWF1H1AA00,2.3
3325,111WAFAVOU,0.75
3325,111FWFAVOU430,0.84
3325,111FWFAVOM502,0.86
3325,111FWFAVOU430,0.9
3325,111FWFAVOM503,0.95
3325,111FWFAVOM504,1.05
3325,111FWFAVOM505,1.25
3325,111FWFAVOM501,1.36
3325,111FWFAVOM506,1.36
3347,113WAFTW07,0.7
3347,113FWF2G4A,1.2
3347,113FWF2G4E,1.7
3347,113FWF2G4E,2.2
3350,113WABTW09,1.5
3350,113FWF2J2A,1.7
3350,113FWF2J2A,1.9
3350,113FWF2J2C,1.7
3350,113FWF2J2C,1.9
3350,113FWF2J2B,2.2
3350,113FWF2J2B,2.4
3350,113FWF2J2D,3.3
3317,111FAGCCGW,96
3317,111FWGCCWH1,100
3317,111FWGCCWH2,100
3317,111FWGALL102,102
3317,111FWGCRA2,102
3317,111FWGALL101,103
3354,113FWF2F0B,3.2
3354,113FWF2F0B,3.8
3351,113WAFTW04,0.65
3351,113FWF2E0B,1.15
3351,113FWF2E0B,1.55
3358,113WAFTW05,0.8
3358,113FWF2H1A,1.2
3358,113FWF2H1A,1.8
3329,111FWFAVOM502,0.76
3329,111FWFAVOM503,0.95
3329,111FWFAVOM502,0.95
3329,111FWFAVOM504,1.12
3329,111FWFAVOM503,1.12
3329,111FWFAVOM505,1.23
3329,111FWFAVOM504,1.23
3329,111FWFNAD220,1.3
3329,111FWFAVOM501,1.42
3329,111FWFAVOM506,1.42
3329,111FWFAVOM505,1.42
3329,111FWFAVOM501,1.5
3329,111FWFAVOM506,1.5
3329,111FWFNAD231,1.6
3357,113FWFCOMBEMAR01,0.46
3357,113WAFTW04,0.69
3357,113FWFCOMBEMAR01,0.79
3365,111FAGWDGW,113
3365,111FWGSWV1,116
3360,113WABTW15,1
3360,113FWF2C1A,1.1
3360,113FWF2C1A,1.3
3360,113FWF2C1B,1.7
3371,111WAFEBBL,0.6
3371,111FWFEBBL511,1
3370,111FWFAVOM515,1.11
3370,111FWFAVOM513,1.38
3370,111FWFAVOM513,1.4
3370,111FWFAVOM514,1.45
3370,111FWFAVOM514,1.5
3355,113WAFTW07,1.3
3355,113FWF2G7A,1.6
3355,113FWF2G7B,1.8
3355,113FWF2G7C,1.8
3355,113FWF2G7A,1.8
3355,113FWF2G7B,2.2
3355,113FWF2G7C,2.2
3364,112FWFTON20A,1.77
3364,112FWFTON20B,1.98
3364,112FWFTON20A,1.98
3364,112FWFTON20C,2.14
3364,112FWFTON20B,2.19
3364,112FWFTON20C,2.35
3393,114FWFMEVA01,1.9
3406,113FWBDAR03,3.25
3374,111FWFAVOM501,1.72
3374,111FWFAVOM501,1.93
3379,112WAFYPM,6.9
3379,112WAFYPM,6.9
3379,112FWFMTM10A,8.28
3379,112FWFMTM10A,8.35
3395,114FWF1D2BA00,2.94
3395,114FWF1D2BA00,3.94
3394,114WAFT1W04A00,0.75
3394,114FWFPAR01,1
3394,114FWFPAR01,1.25
3378,112WAFRYP,0.8
3378,112FWFCAN10A,1
3378,112FWFCAN10A,1.8
3392,114WAFT1W01A00,1
3392,114FWF1B0CA00,1
3392,114FWF1B0CA00,1.1
3404,113WAFTW13,0.8
3404,113FWFDAWLISH01,0.9
3404,113FWFDAWLISH01,1.2
3401,114WAFT1W03A00,0.73
3401,114FWF1D3AA00,0.93
3396,112WAFTWSS,0.5
3396,112FWFHAW10A,0.7
3396,112FWFHAW20A,2
3384,114WAFT1W09A00,1
3384,114WAFT1W10A00,1
3384,114FWF1H0AA00,2.75
3384,114FWF1H0AA00,3
3377,111WAFWEYR,0.34
3377,111FWFWEY510,0.62
3402,114WAFT1W03A00,1
3402,114FWF1D3AA00,1.9
3402,114FWF1D3AA00,2.1
3382,112WAFTSFA,2.55
3382,112WAFTSFA,2.55
3382,112FWFSFR10A,2.65
3382,112FWFSFR30A,2.65
3382,112FWFSFR10A,3.06
3382,112FWFSFR30A,3.06
3407,113WAFTW12,0.9
3407,113FWF2D3A,1.2
3407,113FWF2D4A,1.5
3407,113FWF2D4A,1.9
3409,112FWFWIN10A,0.45
3409,112WAFTRCC,0.55
3409,112FWFWIN10A,0.75
4002,031WAF119,3.8
4002,031FWFWY0C,6.3
4003,031WAF118,0.9
4003,031FWFFH20,1.65
4004,031WAF119,3.8
4004,031FWFWY0A,5.2
3420,111WAFWDRS,0.79
3420,111FWFLIM101,0.88
3420,111WAFWDRS,0.88
3420,111FWFLIM102,1.12
3420,111FWFLIM101,1.17
3420,111FWFLIM102,1.42
3413,112FWFBFR20A,8.7
3413,112FWFBFR20A,8.7
3413,112FWFBFR20B,11.2
3413,112FWFBFR20B,11.2
3413,112FWFBFR20C,11.9
3413,112FWFBFR20C,11.9
3375,111WAFAVOM,1
3375,111FWFAVOM510,1.2
3375,111FWFAVOM502,1.22
3375,111FWFAVOM503,1.35
3375,111FWFAVOM502,1.35
3375,111FWFAVOM513,1.4
3375,111FWFAVOM513,1.42
3375,111FWFAVOM504,1.42
3375,111FWFAVOM514,1.42
3375,111FWFAVOM503,1.42
3375,111FWFAVOM514,1.5
3375,111FWFAVOM505,1.5
3375,111FWFAVOM504,1.5
3375,111FWFAVOM513,1.5
3375,111FWFAVOM514,1.55
3375,111FWFAVOM501,1.56
3375,111FWFAVOM506,1.56
3375,111FWFAVOM505,1.56
3375,111FWFAVOM501,1.77
3375,111FWFAVOM506,1.77
3412,112WAFTBFC,6.7
3412,112FWFBFR30A,6.7
3412,112WAFTBFC,6.7
3412,112FWFBFR30B,7.5
3412,112FWFBFR30A,7.5
3412,112FWFBFR30C,7.9
3412,112FWFBFR30B,7.9
3412,112FWFBFR30D,8.2
3412,112FWFBFR30C,8.2
3412,112FWFBFR30D,8.6
4027,031WAF121,1.2
4019,031WAF116,2.4
4019,031FWFLU0B,3.1
4033,031FWFYA10,0.95
4033,031FWFYA10,1
4036,031WAF118,1.6
4015,031WAF121,3.5
4007,031WAF115,1.3
4007,031FWFLU0A,1.7
4007,031FWFLU0C,1.7
4007,031FWFLU0D,1.7
4007,031FWFLU60,1.7
4014,031WAF119,2.35
4006,031WAF115,2.6
4006,031WAF116,2.6
4006,031FWFLU60,3.6
4006,031FWFLU0A,3.7
4029,031WAF119,3.2
4029,031WAF120,3.2
4029,031FWFWY0D,4.2
4029,031FWFWY0E,4.55
4013,031WAF119,2.8
4013,031FWFWY0A,3.9
4020,031WAF117,1.2
4025,031WAF120,3.6
4025,031WAF119,3.6
4025,031FWFWY0D,4.9
4025,031FWFWY0E,5.1
4025,031FWFWY0C,5.9
4017,031WAF119,3.3
4017,031FWFWY110,4.7
4017,031FWFWY100,4.7
4017,031FWFWY130,5
4017,031FWFWY120,5.4
4017,031FWFWY120,6
4016,031WAF119,2
4016,031FWFWY0A,3.3
4016,031FWFWY100,3.5
4016,031FWFWY110,3.5
4016,031FWFWY130,3.8
4016,031FWFWY0C,4.7
4035,031WAF117,1
4035,031FWFAR30,2
4035,031FWFAR10,2
4035,031FWFAR20,2.15
4223,031WAF118,2.3
4223,031FWFFH10,2.85
5007,013FWFCH34,3.5
5006,012FWFL25A,3.72
5010,012FWFL53,1.6
5004,013WAFUI,1.5
5004,013FWFGM5,1.91
5019,013WAFGO,1.6
5002,013WAFWI,1.2
5002,013FWFME8,1.5
5013,013FWFGM72,2.75
5014,011WAFED,1.55
5022,012WAFUW,1.3
5008,013FWFGM117,3.8
5008,013FWFGM38,4.45
5015,012FWFL24A,2.7
5015,012FWFL24B,3.27
5018,011WAFED,1.7
5018,011FWFNC16,3.6
5024,011WAFWE,1.5
5024,011FWFNC43,1.95
5035,013FWFGM57,1.8
5029,012WAFLL,3.6
5029,012FWFL55A,6
5029,012FWFL55B,8
5021,013WAFMM,1.8
5021,013FWFGM30,4.33
5021,013FWFGM31,5.2
5017,011WAFKB,1.2
5017,011FWFNC18A,1.74
5017,011FWFNC18B,1.97
5017,011FWFNC37,1.97
5016,013WAFBO,1
5016,013FWFCH35,1.3
5016,013FWFGM77,1.45
5012,012FWFY2A,2.5
5012,012FWFY2B,4
5030,012WAFLW,9.5
5030,012FWFL3A,9.8
5005,011WAFUE,1.8
5005,011FWFNC1A,2.95
5005,011FWFNC1A,3.1
5005,011FWFNC9,3.1
5005,011FWFNC1B,4.3
5005,011FWFNC1C,4.7
5026,013FWFGM100,1.68
5026,013FWFGM23,1.83
5026,013FWFGM41,1.83
5026,013FWFGM42,2.91
5023,013FWFGM63,2.23
5023,013FWFGM60,2.4
5036,013WAFDA,0.7
5036,013FWFCH18,1
5036,013FWFCH19,1.2
5040,011WAFLO,1.2
5041,013FWFME7,3.64
5044,011WAFDU,1.45
5039,011WAFPC,1.6
5039,011FWFNC3CUM,2.4
5039,011FWFNC3CUM,2.6
5043,012FWFL33A,1.4
5043,012FWFL33B,1.75
5043,012FWFL33C,2.35
5038,012WAFLD,1.3
5038,012WAFLY,1.3
5038,012FWFL7A,2.2
5038,012FWFL7B,2.7
5038,012FWFL7C,3.1
5034,013FWFGM75,1.36
5034,013FWFGM91,1.5
5034,013FWFGM92,1.5
5034,013FWFGM93,1.5
5034,013FWFGM94,1.5
5034,013FWFGM95,1.5
5034,013FWFGM96,1.5
5034,013FWFGM97,1.5
5042,011WAFPC,2.2
5042,011FWFNC3DH,3.4
5042,011FWFNC3BP,3.5
5042,011FWFNC3VER,4.5
5042,011FWFNC3DH,4.6
5042,011FWFNC3DH,4.9
5042,011FWFNC3WIL,5.2
5046,011WAFLO,1.7
5046,011FWFNC7A,1.8
5046,011FWFNC7A,1.85
5046,011FWFNC7B,2.6
5031,013WAFDI,2.5
5031,013WAFSA,2.5
5031,013FWFM3,2.6
5031,013FWFM4,2.6
5031,013FWFM5,2.6
5031,013FWFM6,2.6
5031,013FWFM7,2.6
5031,013FWFCH14,2.9
5031,013FWFM4,3
5031,013FWFM3,3.148
5031,013FWFM5,3.148
5031,013FWFM6,3.148
5031,013FWFM7,3.148
5084,013FWFCH17,6.5
5084,013FWTTCH12,6.5
5084,013FWTTME8,6.5
5052,013FWFGM39,5
5052,013FWFGM40,5.7
5053,013FWFME6,2.44
5059,011WAFUE,1.385
5059,011FWFNC1A,2.6
5059,011FWFNC9,2.6
5056,012WAFUR,1.8
5054,012WAFLL,1.7
5054,012FWFL35A,2.15
5048,012WAFLR,1.25
